id,role,role_full,name,team,season,season_weight,apps,avg,fanta_avg,goals,assists,yc,rc,pens_scored,pens_missed,own_goals,goals_conceded
4856,C,W;A,Chukwueze,Milan,2024_25,1.0,16,6.09,6.78,3,2,0,0,0,0,0,0
4364,C,T,Gaetano,Cagliari,2024_25,1.0,27,6.04,6.41,2,4,0,0,0,0,0,0
468,C,M;C,Paredes,Roma,2024_25,1.0,20,6.28,6.68,3,1,4,0,0,2,0,0
6684,C,C;T,Ekkelenkamp,Udinese,2024_25,1.0,33,5.97,6.27,3,2,2,0,0,0,0,0
4686,C,M;C,Fofana Y.,Milan,2024_25,1.0,34,6.03,6.22,1,6,5,0,0,0,0,0
6984,C,W;A,Ondrejka,Parma,2024_25,1.0,10,6.35,7.85,5,0,0,0,0,0,0,0
2077,C,C;T,Pasalic,Atalanta,2024_25,1.0,33,5.91,6.14,3,2,1,0,0,1,0,0
5878,C,T,Colpani,Fiorentina,2024_25,1.0,24,5.81,6.04,2,0,1,0,0,0,0,0
5813,C,C;T,Miretti,Genoa,2024_25,1.0,25,5.98,6.42,3,3,2,0,0,0,0,0
181,C,M;C,Vecino,Lazio,2024_25,1.0,18,6.14,6.44,2,3,7,0,0,0,0,0
4186,C,C,Guendouzi,Lazio,2024_25,1.0,37,6.04,6.07,1,2,8,0,0,0,0,0
530,C,C;T,Pellegrini Lo.,Roma,2024_25,1.0,25,5.68,5.88,2,1,4,0,0,1,0,0
6170,C,C,Gineitis,Torino,2024_25,1.0,28,5.95,6.21,3,1,5,0,0,0,0,0
5119,C,T,Samardzic,Atalanta,2024_25,1.0,28,6.09,6.25,2,0,3,0,0,0,0,0
6674,C,M;C,Andersen M.K.,Venezia,2024_25,1.0,13,5.96,6.23,1,1,1,0,0,0,0,0
5998,C,E;W,Zerbin,Venezia,2024_25,1.0,18,6,6.11,1,1,4,0,0,0,0,0
5888,C,C;T,Casadei,Torino,2024_25,1.0,15,6.03,6.27,1,1,1,0,0,0,0,0
4658,C,W,Ikone',Como,2024_25,1.0,23,5.96,6.2,2,0,1,0,0,0,0,0
5791,C,E;M,Frendrup,Genoa,2024_25,1.0,35,6,6.04,2,0,5,0,0,0,1,0
5719,C,M;C,Asllani,Inter,2024_25,1.0,16,6.16,6.56,2,2,3,0,0,2,0,0
4911,C,C,Douglas Luiz,Juventus,2024_25,1.0,15,5.87,5.8,0,0,2,0,0,0,0,0
6634,C,W,Tete Morente,Lecce,2024_25,1.0,30,5.87,6.15,3,2,5,0,0,0,0,0
5298,C,M;C,Pobega,Bologna,2024_25,1.0,20,6.05,6.25,2,2,4,2,0,0,0,0
6666,C,C;T,Bernabe',Parma,2024_25,1.0,19,6.29,6.47,1,1,1,0,0,0,0,0
5850,C,C,Lovric,Udinese,2024_25,1.0,35,5.96,6.11,2,2,5,0,0,0,0,0
5504,C,M;C,Coulibaly L.,Lecce,2024_25,1.0,37,5.96,6,1,0,3,0,0,0,0,0
6024,C,M;C,Sulemana I.,Atalanta,2024_25,1.0,6,6.17,7.08,2,0,1,0,0,0,0,0
4870,C,M;C,Adopo,Cagliari,2024_25,1.0,34,5.87,5.91,1,1,3,1,0,0,0,0
440,C,C;T,Viola,Cagliari,2024_25,1.0,25,5.94,6.3,3,1,2,0,0,0,0,0
152,C,C;T,Zielinski,Inter,2024_25,1.0,20,5.98,6.32,2,1,0,0,0,2,0,0
4459,C,M;C,Rovella,Lazio,2024_25,1.0,33,6.11,6,0,3,13,0,0,0,0,0
4199,C,C;T,Loftus-Cheek,Milan,2024_25,1.0,18,5.86,5.78,0,0,3,0,0,0,0,0
4287,C,M;C,Lobotka,Napoli,2024_25,1.0,31,6.05,6.03,0,1,3,0,0,0,0,0
5453,C,M;C,Ricci S.,Torino,2024_25,1.0,34,6.06,6.03,1,1,8,1,0,0,0,0
5507,C,C,Busio,Venezia,2024_25,1.0,31,5.9,6.03,2,0,4,0,0,0,0,0
236,C,W,Lazovic,Verona,2024_25,1.0,24,5.94,6.31,2,3,0,0,0,1,0,0
6815,C,W;A,Fadera,Como,2024_25,1.0,24,6,6.19,1,3,1,1,0,0,0,0
6994,C,C;T,Perez K.,Venezia,2024_25,1.0,16,6.03,6.16,1,1,4,0,0,0,0,0
1871,C,M;C,Deiola,Cagliari,2024_25,1.0,25,5.98,6.14,2,1,6,0,0,0,0,0
1976,C,M;C,Mazzitelli,Como,2024_25,1.0,8,6,6.44,1,1,1,0,0,0,0,0
4498,C,C;T,Henderson L.,Empoli,2024_25,1.0,34,5.91,5.88,0,4,10,0,0,0,0,0
4992,C,W,Gyasi,Empoli,2024_25,1.0,37,5.84,5.91,2,1,5,0,0,0,1,0
5516,C,M;C,Bianco,Monza,2024_25,1.0,35,5.91,5.87,1,0,9,0,0,0,0,0
4465,C,C;T,Fagioli,Fiorentina,2024_25,1.0,24,5.92,6.04,1,2,4,0,0,0,0,0
4342,C,M;C,Duda,Verona,2024_25,1.0,28,5.98,5.95,1,3,10,2,0,0,0,0
6190,C,C,Pisilli,Roma,2024_25,1.0,24,5.98,6.12,2,1,7,0,0,0,0,0
4522,C,M;C,Amrabat,Fiorentina,2024_25,1.0,2,5.75,5.75,0,0,0,0,0,0,0,0
5872,C,C;T,Helgason,Lecce,2024_25,1.0,17,6.03,6.26,0,4,0,0,0,0,0,0
6904,C,W;T,Yeboah J.,Venezia,2024_25,1.0,28,5.91,5.98,1,2,6,0,0,0,0,0
5131,C,M;C,Gilmour,Napoli,2024_25,1.0,17,6,6.06,0,1,0,0,0,0,0,0
6917,C,C,Masini,Genoa,2024_25,1.0,18,6.06,6.17,1,0,2,0,0,0,0,0
2766,C,T;A,Zaniolo,Fiorentina,2024_25,1.0,18,6.03,6.22,2,1,6,1,0,0,0,0
2839,C,W,Sottil,Milan,2024_25,1.0,21,5.95,6.12,1,1,1,0,0,0,0,0
4970,C,C;W,Messias,Genoa,2024_25,1.0,16,6,6.03,1,1,1,0,0,1,0,0
6394,C,M;C,Ramadani,Lecce,2024_25,1.0,27,5.85,5.94,1,1,3,0,0,0,0,0
5880,C,E;W,Ciurria,Monza,2024_25,1.0,17,5.79,6,1,1,1,0,0,0,0,0
5423,C,M;C,Bove,Fiorentina,2024_25,1.0,12,6.29,6.58,1,2,3,0,0,0,0,0
5422,C,W,Zalewski,Inter,2024_25,1.0,19,6.03,6.21,1,2,3,0,0,0,0,0
5823,C,T;A,Baldanzi,Roma,2024_25,1.0,21,6,6.14,1,1,2,0,0,0,0,0
6683,C,M;C,Doumbia I.,Venezia,2024_25,1.0,19,5.95,5.95,0,0,0,0,0,0,0,0
6821,C,E;C,Hainaut,Parma,2024_25,1.0,22,5.86,6.07,2,0,3,0,0,0,0,0
6015,C,C;T,Berisha M.,Lecce,2024_25,1.0,14,6.07,5.96,0,1,5,0,0,0,0,0
6151,C,M;C,Perrone,Como,2024_25,1.0,25,5.94,5.94,0,3,6,0,0,0,0,0
6908,C,M;C,Atta,Udinese,2024_25,1.0,23,6,5.89,0,0,5,0,0,0,0,0
4677,C,W;A,Cornet,Genoa,2024_25,1.0,6,6.08,7.25,2,1,0,0,0,0,0,0
6761,C,M;C,Veiga R.,Juventus,2024_25,1.0,13,6.08,6,0,0,2,0,0,0,0,0
6459,C,W;A,Karlsson,Lecce,2024_25,1.0,17,5.82,6.09,2,0,3,0,0,1,0,0
6232,C,M;C,Makoumbou,Cagliari,2024_25,1.0,32,5.73,5.77,0,3,2,1,0,0,0,0
27,C,M;C,Grassi,Empoli,2024_25,1.0,28,5.91,5.84,1,0,8,1,0,0,0,0
170,C,M;C,Badelj,Genoa,2024_25,1.0,22,5.98,6.05,1,0,3,0,0,0,0,0
4427,C,C;T,Malinovskyi,Genoa,2024_25,1.0,9,6.33,6.44,0,2,2,0,0,0,0,0
4377,C,C;T,Castrovilli,Monza,2024_25,1.0,14,5.89,5.89,0,0,0,0,0,0,0,0
6481,C,C,Payero,Udinese,2024_25,1.0,25,5.9,5.96,1,1,5,0,0,0,0,0
5492,C,M;C,Tessmann,Venezia,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
6458,C,M;C,Serdar,Verona,2024_25,1.0,21,5.79,6.02,2,1,2,1,0,0,0,0
6486,C,W;T,Suslov,Verona,2024_25,1.0,31,5.84,5.76,0,1,5,1,0,0,0,0
6680,C,M;C,Karlstrom,Udinese,2024_25,1.0,37,5.85,5.78,0,2,9,0,0,0,0,0
6804,C,M;C,Richardson,Fiorentina,2024_25,1.0,25,5.78,5.84,1,1,5,0,0,0,0,0
6900,C,E;W,Rui Modesto,Udinese,2024_25,1.0,13,5.96,6.04,0,1,1,0,0,0,0,0
6640,C,E;W,Felici,Cagliari,2024_25,1.0,18,5.83,5.97,0,3,1,0,0,0,0,0
2172,C,T,Barak,Fiorentina,2024_25,1.0,1,5.5,5.5,0,0,0,0,0,0,0,0
6633,C,M;C,Pierret,Lecce,2024_25,1.0,30,5.75,5.72,0,0,2,0,0,0,0,0
6212,C,M;C,Zarraga,Udinese,2024_25,1.0,18,5.78,5.94,1,0,0,0,0,0,0,0
2117,C,C;T,Kastanos,Verona,2024_25,1.0,22,5.89,5.95,1,0,4,0,0,0,0,0
6676,C,M;C,Engelhardt,Como,2024_25,1.0,16,5.81,5.97,1,1,3,0,0,0,0,0
1978,C,C;T,Sensi,Monza,2024_25,1.0,7,5.93,6.36,1,0,0,0,0,1,0,0
6112,C,W,Iling Junior,Bologna,2024_25,1.0,4,6,6.75,1,0,0,0,0,0,0,0
6898,C,M;C,Keita M.,Parma,2024_25,1.0,28,5.73,5.66,0,1,4,1,0,0,0,0
6980,C,W,Venturino,Genoa,2024_25,1.0,3,6.83,8.83,2,0,0,0,0,0,0,0
7028,C,M;C,Bernede,Verona,2024_25,1.0,12,5.79,5.96,1,0,2,0,0,0,0,0
6054,C,M;C,Moro N.,Bologna,2024_25,1.0,16,6,6.03,0,1,1,0,0,0,0,0
5425,C,C;W;T,Urbanski,Monza,2024_25,1.0,12,5.88,6,1,0,3,0,0,0,0,0
5286,C,M;C,Akpa Akpro,Monza,2024_25,1.0,14,5.57,5.43,0,0,4,0,0,0,0,0
6410,C,M;C,Kaba,Lecce,2024_25,1.0,12,5.88,5.83,0,0,1,0,0,0,0,0
2818,C,M;C,Bennacer,Milan,2024_25,1.0,6,5.83,5.67,0,0,2,0,0,0,0,0
5295,C,C;W,Musah,Milan,2024_25,1.0,26,5.69,5.67,0,2,5,0,0,0,0,0
6252,C,C;T,Folorunsho,Fiorentina,2024_25,1.0,13,5.96,5.77,0,0,5,0,0,0,0,0
2008,C,M;C,Linetty,Torino,2024_25,1.0,22,5.77,5.77,1,0,6,0,0,0,0,0
5007,C,C,Ilic,Torino,2024_25,1.0,16,5.91,5.97,1,0,4,0,0,0,0,0
5688,C,W;T,Harroui,Verona,2024_25,1.0,10,5.95,6.4,1,2,1,0,0,0,0,0
6969,C,C;T,Billing,Napoli,2024_25,1.0,6,5.92,6.33,1,0,1,0,0,0,0,0
6538,C,M;C,Onana J.,Genoa,2024_25,1.0,7,5.86,5.79,0,0,1,0,0,0,0,0
6424,C,M;C,Prati,Cagliari,2024_25,1.0,10,5.85,5.8,0,0,1,0,0,0,0,0
4404,C,C,Thorsby,Genoa,2024_25,1.0,27,5.78,5.65,0,1,5,0,0,0,1,0
4711,C,E;W,Kostic,Juventus,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
5919,C,W,Tchaouna,Lazio,2024_25,1.0,20,5.72,5.78,1,0,2,1,0,0,0,0
5457,C,C,Maleh,Empoli,2024_25,1.0,22,5.82,5.75,0,1,3,1,0,0,0,0
6524,C,C;T,Zeroli,Monza,2024_25,1.0,7,5.71,5.71,0,0,0,0,0,0,0,0
5992,C,M;C,Bondo,Milan,2024_25,1.0,22,5.91,5.77,0,0,4,1,0,0,0,0
6402,C,M;C,Cajuste,Napoli,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
5421,C,C;T,Camara D.,Parma,2024_25,1.0,13,6.04,5.92,0,0,3,0,0,0,0,0
6299,C,C;T,Le Fee,Roma,2024_25,1.0,5,6,5.9,0,0,1,0,0,0,0,0
4890,C,M;C,Tameze,Torino,2024_25,1.0,15,5.9,5.83,0,0,3,0,0,0,0,0
6191,C,M;C,Belahyane,Lazio,2024_25,1.0,26,5.77,5.69,0,2,4,2,0,0,0,0
6920,C,E;W,Martins K.,Monza,2024_25,1.0,6,5.92,6,0,1,1,0,0,0,0,0
6294,C,M;C,Ndour,Fiorentina,2024_25,1.0,7,5.71,5.64,0,0,1,0,0,0,0,0
7019,C,M;C,Gourna-Douath,Roma,2024_25,1.0,5,5.9,5.7,0,0,2,0,0,0,0,0
5784,C,C;T,Aebischer,Bologna,2024_25,1.0,13,5.77,5.69,0,0,2,0,0,0,0,0
6656,C,M;C,Braunoder,Como,2024_25,1.0,4,5.12,4.75,0,0,1,1,0,0,0,0
376,C,W;T,Verdi,Como,2024_25,1.0,4,5.75,5.62,0,0,1,0,0,0,0,0
2161,C,M;C,Haas,Empoli,2024_25,1.0,6,6.08,6,0,0,1,0,0,0,0,0
5798,C,M;C,Bohinen,Genoa,2024_25,1.0,2,5,5,0,0,0,0,0,0,0,0
6061,C,W;T,Oudin,Lecce,2024_25,1.0,6,5.58,5.5,0,0,1,0,0,0,0,0
801,C,M;C,Gagliardini,Monza,2024_25,1.0,6,5.67,5.58,0,0,1,0,0,0,0,0
2741,C,M;C,Pessina,Monza,2024_25,1.0,11,6.09,6,0,0,2,0,0,0,0,0
666,C,C,Machin,Monza,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
6592,C,W;T,Forson O.,Monza,2024_25,1.0,6,5.67,5.67,0,0,0,0,0,0,0,0
5290,C,M;C,Estevez,Parma,2024_25,1.0,12,5.79,5.71,0,0,2,0,0,0,0,0
526,C,C,Duncan,Venezia,2024_25,1.0,14,5.86,5.79,0,0,2,0,0,0,0,0
5485,C,C;W,Bjarkason,Venezia,2024_25,1.0,4,5.88,5.75,0,0,2,0,0,0,0,0
6562,C,M;C,Dani Silva,Verona,2024_25,1.0,6,5.33,5.25,0,0,1,0,0,0,0,0
6579,C,W,Mitrovic S.,Verona,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
4376,C,C;T,Zurkowski,Empoli,2024_25,1.0,4,5.88,5.88,0,0,0,0,0,0,0,0
6532,C,E;W,Buchanan T.,Inter,2024_25,1.0,3,5.83,5.83,0,0,0,0,0,0,0,0
6922,C,M;C,Kasa,Genoa,2024_25,1.0,3,6,6,0,0,0,0,0,0,0,0
4886,C,W;T,Pereiro,Genoa,2024_25,1.0,1,6,6,0,0,0,0,0,0,0,0
6963,C,M;C,Condè,Venezia,2024_25,1.0,3,5.83,5.67,0,0,2,0,0,0,0,0
5540,C,M;C,Niasse,Verona,2024_25,1.0,11,5.5,5.32,0,0,4,0,0,0,0,0
5397,C,C;T,Kovalenko,Empoli,2024_25,1.0,3,6,6,0,0,0,0,0,0,0,0
7052,C,T,Perciun,Torino,2024_25,1.0,2,6,6,0,0,0,0,0,0,0,0
7060,C,W;A,Cacciamani,Torino,2024_25,1.0,1,6,6,0,0,0,0,0,0,0,0
6225,C,M;C,El Azzouzi,Bologna,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
1987,C,E;C,Jankto,Cagliari,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
6162,C,M;C,Abildgaard,Como,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
556,C,M;C,Baselli,Como,2024_25,1.0,1,6,6,0,0,0,0,0,0,0,0
6655,C,M;C,Bellemo,Como,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
5725,C,M;C,Kone B.,Como,2024_25,1.0,1,6,6,0,0,1,0,0,0,0,0
6203,C,M;C,Belardinelli,Empoli,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
6009,C,M;C,Degli Innocenti,Empoli,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
6222,C,C;T,Rafia,Lecce,2024_25,1.0,18,5.78,5.67,0,0,4,0,0,0,0,0
5873,C,W,Listkowski,Lecce,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
6645,C,T,Marchwinski,Lecce,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
2274,C,C;T,Valoti,Monza,2024_25,1.0,1,6,5.5,0,0,1,0,0,0,0,0
5879,C,T;A,Vignato S.,Monza,2024_25,1.0,12,5.67,5.67,0,0,0,0,0,0,0,0
2357,C,M;C,Cyprien,Parma,2024_25,1.0,2,5.75,5.75,0,0,0,0,0,0,0,0
434,C,M;C,Jajalo,Venezia,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
5486,C,C,Crnigoj,Venezia,2024_25,1.0,5,5.9,5.9,0,0,0,0,0,0,0,0
6233,C,C,Lella,Venezia,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
6677,C,T,Adzic,Juventus,2024_25,1.0,1,6,6,0,0,0,0,0,0,0,0
6678,C,W;T,Liberali,Milan,2024_25,1.0,1,6,6,0,0,0,0,0,0,0,0
6819,C,T,El Haddad,Venezia,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
6834,C,C,Cassa,Atalanta,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
6839,C,C;T,Byar,Bologna,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
6618,C,W;T,Cisse' A.,Verona,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
6048,C,W,Alidou,Verona,2024_25,1.0,2,5.5,5.5,0,0,0,0,0,0,0,0
6872,C,C;T,Manzoni,Atalanta,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
6897,C,C;T,Kouda,Parma,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
6891,C,M;C,Vos,Milan,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
6903,C,C;T,Hasa,Napoli,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
4285,C,M;C,Arthur Melo,Juventus,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
5674,C,C,Basic,Lazio,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
2121,C,C;T,Melegoni,Genoa,2024_25,1.0,3,6,6,0,0,0,0,0,0,0,0
5824,C,T;A,Pafundi,Udinese,2024_25,1.0,3,5.67,5.67,0,0,0,0,0,0,0,0
6492,C,W;T,Ibrahimovic A.,Lazio,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
2553,C,T,Alli,Como,2024_25,1.0,1,4.5,3.5,0,0,0,1,0,0,0,0
7025,C,W;T,Cuenca H.,Genoa,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
6228,A,Pc,Retegui,Atalanta,2024_25,1.0,36,6.5,8.67,25,7,2,0,0,5,0,0
2097,A,Pc,Kean,Fiorentina,2024_25,1.0,32,6.42,8.08,19,2,6,0,0,2,0,0
4730,A,A,Lookman,Atalanta,2024_25,1.0,31,6.42,7.94,15,4,4,0,0,1,0,0
4661,A,Pc,Osimhen,Napoli,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
4871,A,Pc,Thuram,Inter,2024_25,1.0,32,6.33,7.75,14,4,1,0,0,0,0,0
2531,A,Pc,Lukaku,Napoli,2024_25,1.0,36,6.29,7.57,14,9,4,0,0,4,0,0
2764,A,Pc,Martinez L.,Inter,2024_25,1.0,31,6.19,7.44,12,3,1,0,0,0,0,0
5839,A,A,Kvaratskhelia,Napoli,2024_25,1.0,17,6.21,7.24,5,3,1,0,0,1,0,0
2489,A,A,Pedro,Lazio,2024_25,1.0,28,6.21,7.27,10,1,3,0,0,2,0,0
7008,A,Pc,Gimenez,Milan,2024_25,1.0,12,5.88,6.75,5,1,3,1,0,1,0,0
2841,A,Pc,Vlahovic,Juventus,2024_25,1.0,25,6.12,7.38,10,3,3,0,0,4,0,0
6675,A,Pc,Dovbyk,Roma,2024_25,1.0,32,6,7.19,12,2,0,0,0,2,0,0
6434,A,A,Yildiz,Juventus,2024_25,1.0,34,6.34,7.01,7,4,2,1,0,0,0,0
6226,A,Pc,Castellanos,Lazio,2024_25,1.0,29,6.29,7.17,10,3,7,1,0,3,0,0
4510,A,A,Leao,Milan,2024_25,1.0,34,6.19,7.06,8,8,5,0,0,0,0,0
5734,A,W;A,Soule',Roma,2024_25,1.0,23,6.24,7.04,5,5,3,0,0,0,0,0
5995,A,A,De Ketelaere,Atalanta,2024_25,1.0,34,6.19,6.94,7,5,1,0,0,0,0,0
4463,A,A,Esposito Se.,Empoli,2024_25,1.0,33,6.17,6.79,8,0,1,0,0,2,0,0
5800,A,A,Gudmundsson A.,Fiorentina,2024_25,1.0,21,6.12,6.98,6,1,2,0,0,2,0,0
6215,A,Pc,Lucca,Udinese,2024_25,1.0,33,6.11,7.05,12,0,10,0,0,1,0,0
5672,A,Pc,Dia,Lazio,2024_25,1.0,35,6.01,6.87,9,4,2,0,0,0,0,0
6435,A,Pc,Krstovic,Lecce,2024_25,1.0,37,6.05,6.92,11,5,6,0,0,3,0,0
313,A,Pc,Morata,Milan,2024_25,1.0,16,6.09,6.88,5,0,5,0,0,0,0,0
309,A,A,Dybala,Roma,2024_25,1.0,20,6.48,7.48,6,3,2,0,0,3,0,0
6646,A,A,Adams C.,Torino,2024_25,1.0,35,6,6.76,9,4,3,0,0,1,0,0
5951,A,Pc,Kolo Muani,Juventus,2024_25,1.0,16,6.22,7.78,8,1,0,0,0,1,0,0
4359,A,Pc,Piccoli,Cagliari,2024_25,1.0,37,6,6.76,10,1,6,0,0,1,0,0
2002,A,A,Chiesa,Juventus,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
4371,A,A,Raspadori,Napoli,2024_25,1.0,18,6.19,7.22,6,1,1,0,0,0,0,0
5079,A,Pc,Pohjanpalo,Venezia,2024_25,1.0,20,6.05,6.78,6,0,1,0,0,4,0,0
2038,A,Pc,Pinamonti,Genoa,2024_25,1.0,36,5.96,6.68,10,1,4,0,0,1,0,0
5311,A,Pc,Shomurodov,Roma,2024_25,1.0,20,6.1,6.8,4,2,1,0,0,0,0,0
6895,A,A,Dominguez B.,Bologna,2024_25,1.0,20,6.28,6.82,3,2,0,0,0,0,0,0
2765,A,A,Odgaard,Bologna,2024_25,1.0,28,6.14,6.84,6,2,1,0,0,0,0,0
6572,A,Pc,Castro S.,Bologna,2024_25,1.0,33,6.17,6.76,8,4,8,0,0,1,1,0
2369,A,A,Thauvin,Udinese,2024_25,1.0,24,6.31,7.19,8,3,0,0,0,3,0,0
2155,A,Pc,Cutrone,Como,2024_25,1.0,33,6.02,6.67,7,4,1,0,0,1,0,0
6669,A,Pc,Bonny,Parma,2024_25,1.0,37,6.03,6.51,6,4,2,0,0,3,0,0
4436,A,A,Cambiaghi,Bologna,2024_25,1.0,17,6.15,6.5,1,3,0,0,0,0,0,0
6409,A,A,Beltran L.,Fiorentina,2024_25,1.0,30,5.98,6.42,5,4,6,0,0,3,0,0
2137,A,Pc,Scamacca,Atalanta,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
4268,A,Pc,Arnautovic,Inter,2024_25,1.0,14,6.14,7.11,4,2,2,0,0,0,0,0
4923,A,Pc,Colombo,Empoli,2024_25,1.0,36,5.9,6.39,6,2,3,1,0,1,0,0
6801,A,Pc,Tengstedt,Verona,2024_25,1.0,23,5.91,6.7,6,1,2,0,0,1,0,0
4179,A,A,Gonzalez N.,Juventus,2024_25,1.0,23,5.96,6.37,3,2,3,0,0,0,0,0
6398,A,W;A,Isaksen,Lazio,2024_25,1.0,37,6.05,6.34,4,1,5,0,0,0,0,0
5471,A,Pc,Djuric,Parma,2024_25,1.0,23,6,6.61,5,1,4,0,0,0,0,0
608,A,Pc,Zapata D.,Torino,2024_25,1.0,7,6.57,7.79,3,0,1,0,0,0,0,0
6630,A,Pc,Mosquera,Verona,2024_25,1.0,33,5.88,6.3,5,1,4,0,0,0,0,0
495,A,A,Correa,Inter,2024_25,1.0,15,6.13,6.57,2,2,3,0,0,0,0,0
6159,A,A,Sarr A.,Verona,2024_25,1.0,29,5.86,6.26,4,0,1,0,0,0,0,0
6643,A,Pc,Dallinga,Bologna,2024_25,1.0,23,5.96,6.41,3,2,1,0,0,0,0,0
2438,A,Pc,Jovic,Milan,2024_25,1.0,12,5.88,6.33,2,0,1,0,0,0,0,0
5882,A,A,Mota,Monza,2024_25,1.0,31,5.84,6.31,5,1,3,0,0,0,0,0
6833,A,A,Mbangula,Juventus,2024_25,1.0,15,6.33,7.13,3,3,1,0,0,0,0,0
4811,A,A,Joao Felix,Milan,2024_25,1.0,12,6.04,6.42,2,0,3,0,0,0,0,0
6229,A,Pc,Toure' E.,Atalanta,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
1958,A,A,Caprari,Monza,2024_25,1.0,30,5.97,6.28,3,2,3,0,0,2,0,0
7017,A,Pc,Douvikas,Como,2024_25,1.0,12,6.21,6.75,2,1,1,0,0,0,0,0
5297,A,A,Luvumbo,Cagliari,2024_25,1.0,26,5.98,6.25,2,2,2,0,0,0,0,0
441,A,Pc,Belotti,Como,2024_25,1.0,12,5.96,6.42,2,0,1,0,0,0,0,0
5506,A,A,Ekuban,Genoa,2024_25,1.0,18,6,6.31,1,3,1,0,0,0,0,0
6556,A,A,Noslin,Lazio,2024_25,1.0,19,6,6.37,2,2,2,0,0,0,0,0
6549,A,W;A,Pierotti,Lecce,2024_25,1.0,35,5.81,6.1,4,1,4,1,0,0,0,0
2544,A,Pc,Abraham,Milan,2024_25,1.0,24,5.94,6.33,3,4,1,0,0,2,0,0
5881,A,Pc,Gytkjaer,Venezia,2024_25,1.0,17,5.79,6.15,2,0,0,0,0,1,0,0
345,A,A,Keita B.,Monza,2024_25,1.0,10,5.9,6.4,2,0,2,0,0,0,0,0
6164,A,Pc,Vitinha O.,Genoa,2024_25,1.0,22,5.89,6.25,2,3,2,0,0,0,0,0
6439,A,Pc,Cheddira,Napoli,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
6653,A,A,Bravo,Udinese,2024_25,1.0,16,6,6.28,2,0,3,0,0,0,0,0
7016,A,A,Coman F.,Cagliari,2024_25,1.0,9,6.06,6.28,1,0,2,0,0,0,0,0
7022,A,Pc,Fila,Venezia,2024_25,1.0,9,5.83,6.33,2,0,1,1,0,0,0,0
7023,A,Pc,Pellegrino M.,Parma,2024_25,1.0,11,6.14,6.86,3,0,2,0,0,0,0,0
6628,A,Pc,Taremi,Inter,2024_25,1.0,18,5.97,6.22,1,2,1,0,0,1,0,0
2061,A,Pc,Simeone,Napoli,2024_25,1.0,19,5.92,6.11,1,1,1,0,0,0,0,0
5637,A,Pc,Davis K.,Udinese,2024_25,1.0,16,6,6.38,2,1,2,0,0,0,0,0
247,A,Pc,Pavoletti,Cagliari,2024_25,1.0,11,5.95,6.36,2,0,5,0,0,0,0,0
5336,A,Pc,Nzola,Fiorentina,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
5500,A,W;A,Cancellieri,Parma,2024_25,1.0,25,5.76,6.04,3,0,2,1,0,0,0,0
6822,A,Pc,Ekhator,Genoa,2024_25,1.0,15,5.87,6.1,1,1,1,0,0,0,0,0
2325,A,A,Karamoh,Torino,2024_25,1.0,21,5.9,5.9,0,1,2,0,0,0,0,0
2819,A,Pc,Caputo,Empoli,2024_25,1.0,0,0,0,0,0,0,0,0,0,0,0
2762,A,A,Kouame',Empoli,2024_25,1.0,22,5.77,5.93,1,1,1,0,0,0,0,0
6670,A,Pc,Charpentier,Parma,2024_25,1.0,9,6.17,6.67,1,2,1,0,0,0,0,0
479,A,Pc,Sanabria,Torino,2024_25,1.0,22,5.7,5.84,2,1,2,0,0,1,0,0
